Ward_No,WardName,zone_name,year,flood_count,max_rainfall_3day_mm,avg_monsoon_rainfall_mm,drain_density_km_per_km2,depression_area_fraction,mean_slope_percent,impervious_surface_fraction,drain_condition_score,drain_capacity_proxy,mean_elevation_m,area_km2,yamuna_backflow_risk,water_body_fraction,month_sin,month_cos
109,VIKAS NAGAR,West Zone,2023,1,132.2,126.9,2.63,0.091,1.86,0.84,2,32.4,234.6,14.05,0.2,0.074,1.22E-16,-1
109,VIKAS NAGAR,West Zone,2023,1,147.6,126.9,2.63,0.091,1.86,0.84,2,32.4,234.6,14.05,0.2,0.074,-0.5,-0.866025404
109,VIKAS NAGAR,West Zone,2023,1,133.6,126.9,2.63,0.091,1.86,0.84,2,32.4,234.6,14.05,0.2,0.074,-0.866025404,-0.5
109,VIKAS NAGAR,West Zone,2023,2,174.7,126.9,2.63,0.091,1.86,0.84,2,32.4,234.6,14.05,0.2,0.074,-1,-1.84E-16
109,VIKAS NAGAR,West Zone,2023,0,24.8,0,2.63,0.091,1.86,0.84,2,32.4,234.6,14.05,0.2,0.074,-0.866025404,0.5
109,VIKAS NAGAR,West Zone,2023,0,14.5,0,2.63,0.091,1.86,0.84,2,32.4,234.6,14.05,0.2,0.074,-0.5,0.866025404
109,VIKAS NAGAR,West Zone,2023,0,10.1,0,2.63,0.091,1.86,0.84,2,32.4,234.6,14.05,0.2,0.074,-2.45E-16,1
109,VIKAS NAGAR,West Zone,2024,0,22.1,0,2.63,0.091,1.86,0.84,2,32.4,234.6,14.05,0.2,0.074,0.5,0.866025404
109,VIKAS NAGAR,West Zone,2024,0,8.4,0,2.63,0.091,1.86,0.84,2,32.4,234.6,14.05,0.2,0.074,0.866025404,0.5
109,VIKAS NAGAR,West Zone,2024,0,18.8,0,2.63,0.091,1.86,0.84,2,32.4,234.6,14.05,0.2,0.074,1,6.12E-17
109,VIKAS NAGAR,West Zone,2024,0,23,0,2.63,0.091,1.86,0.84,2,32.4,234.6,14.05,0.2,0.074,0.866025404,-0.5
109,VIKAS NAGAR,West Zone,2024,0,33.9,0,2.63,0.091,1.86,0.84,2,32.4,234.6,14.05,0.2,0.074,0.5,-0.866025404
109,VIKAS NAGAR,West Zone,2024,0,62.9,204.9,2.63,0.091,1.86,0.84,2,32.4,234.6,14.05,0.2,0.074,1.22E-16,-1
109,VIKAS NAGAR,West Zone,2024,1,109.2,204.9,2.63,0.091,1.86,0.84,2,32.4,234.6,14.05,0.2,0.074,-0.5,-0.866025404
109,VIKAS NAGAR,West Zone,2024,2,189.9,204.9,2.63,0.091,1.86,0.84,2,32.4,234.6,14.05,0.2,0.074,-0.866025404,-0.5
109,VIKAS NAGAR,West Zone,2024,1,160.2,204.9,2.63,0.091,1.86,0.84,2,32.4,234.6,14.05,0.2,0.074,-1,-1.84E-16
109,VIKAS NAGAR,West Zone,2024,0,15.1,0,2.63,0.091,1.86,0.84,2,32.4,234.6,14.05,0.2,0.074,-0.866025404,0.5
109,VIKAS NAGAR,West Zone,2024,0,34.6,0,2.63,0.091,1.86,0.84,2,32.4,234.6,14.05,0.2,0.074,-0.5,0.866025404
109,VIKAS NAGAR,West Zone,2024,0,22.3,0,2.63,0.091,1.86,0.84,2,32.4,234.6,14.05,0.2,0.074,-2.45E-16,1
109,VIKAS NAGAR,West Zone,2025,0,39.2,0,2.63,0.091,1.86,0.84,2,32.4,234.6,14.05,0.2,0.074,0.5,0.866025404
109,VIKAS NAGAR,West Zone,2025,0,38.1,0,2.63,0.091,1.86,0.84,2,32.4,234.6,14.05,0.2,0.074,0.866025404,0.5
109,VIKAS NAGAR,West Zone,2025,0,17.5,0,2.63,0.091,1.86,0.84,2,32.4,234.6,14.05,0.2,0.074,1,6.12E-17
109,VIKAS NAGAR,West Zone,2025,0,9.9,0,2.63,0.091,1.86,0.84,2,32.4,234.6,14.05,0.2,0.074,0.866025404,-0.5
109,VIKAS NAGAR,West Zone,2025,0,16.4,0,2.63,0.091,1.86,0.84,2,32.4,234.6,14.05,0.2,0.074,0.5,-0.866025404
109,VIKAS NAGAR,West Zone,2025,0,55.2,189.8,2.63,0.091,1.86,0.84,2,32.4,234.6,14.05,0.2,0.074,1.22E-16,-1
109,VIKAS NAGAR,West Zone,2025,0,53.5,189.8,2.63,0.091,1.86,0.84,2,32.4,234.6,14.05,0.2,0.074,-0.5,-0.866025404
109,VIKAS NAGAR,West Zone,2025,1,117.2,189.8,2.63,0.091,1.86,0.84,2,32.4,234.6,14.05,0.2,0.074,-0.866025404,-0.5
109,VIKAS NAGAR,West Zone,2025,2,210,189.8,2.63,0.091,1.86,0.84,2,32.4,234.6,14.05,0.2,0.074,-1,-1.84E-16
109,VIKAS NAGAR,West Zone,2025,0,35.5,0,2.63,0.091,1.86,0.84,2,32.4,234.6,14.05,0.2,0.074,-0.866025404,0.5
109,VIKAS NAGAR,West Zone,2025,0,22.9,0,2.63,0.091,1.86,0.84,2,32.4,234.6,14.05,0.2,0.074,-0.5,0.866025404
109,VIKAS NAGAR,West Zone,2025,0,24.8,0,2.63,0.091,1.86,0.84,2,32.4,234.6,14.05,0.2,0.074,-2.45E-16,1
110,KUNWAR SINGH NAGAR,West Zone,2015,0,32.7,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.5,0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2015,0,21.4,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.866025404,0.5
110,KUNWAR SINGH NAGAR,West Zone,2015,0,28.8,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,1,6.12E-17
110,KUNWAR SINGH NAGAR,West Zone,2015,0,26.8,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.866025404,-0.5
110,KUNWAR SINGH NAGAR,West Zone,2015,0,29.6,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.5,-0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2015,1,183.5,175.2,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,1.22E-16,-1
110,KUNWAR SINGH NAGAR,West Zone,2015,0,137.2,175.2,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.5,-0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2015,1,188.2,175.2,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.866025404,-0.5
110,KUNWAR SINGH NAGAR,West Zone,2015,0,134.5,175.2,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-1,-1.84E-16
110,KUNWAR SINGH NAGAR,West Zone,2015,0,38.5,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.866025404,0.5
110,KUNWAR SINGH NAGAR,West Zone,2015,0,31.3,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.5,0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2015,0,11,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-2.45E-16,1
110,KUNWAR SINGH NAGAR,West Zone,2016,0,24.3,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.5,0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2016,0,39.5,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.866025404,0.5
110,KUNWAR SINGH NAGAR,West Zone,2016,0,30.2,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,1,6.12E-17
110,KUNWAR SINGH NAGAR,West Zone,2016,0,8,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.866025404,-0.5
110,KUNWAR SINGH NAGAR,West Zone,2016,0,18.8,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.5,-0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2016,0,137.9,236.1,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,1.22E-16,-1
110,KUNWAR SINGH NAGAR,West Zone,2016,1,192.6,236.1,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.5,-0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2016,0,174,236.1,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.866025404,-0.5
110,KUNWAR SINGH NAGAR,West Zone,2016,0,112.8,236.1,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-1,-1.84E-16
110,KUNWAR SINGH NAGAR,West Zone,2016,0,27.9,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.866025404,0.5
110,KUNWAR SINGH NAGAR,West Zone,2016,0,25.2,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.5,0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2016,0,9.4,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-2.45E-16,1
110,KUNWAR SINGH NAGAR,West Zone,2017,0,16.9,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.5,0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2017,0,11.8,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.866025404,0.5
110,KUNWAR SINGH NAGAR,West Zone,2017,0,10.3,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,1,6.12E-17
110,KUNWAR SINGH NAGAR,West Zone,2017,0,7,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.866025404,-0.5
110,KUNWAR SINGH NAGAR,West Zone,2017,0,35.6,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.5,-0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2017,0,99.1,152.9,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,1.22E-16,-1
110,KUNWAR SINGH NAGAR,West Zone,2017,0,99.4,152.9,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.5,-0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2017,0,85.1,152.9,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.866025404,-0.5
110,KUNWAR SINGH NAGAR,West Zone,2017,0,130.8,152.9,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-1,-1.84E-16
110,KUNWAR SINGH NAGAR,West Zone,2017,0,23,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.866025404,0.5
110,KUNWAR SINGH NAGAR,West Zone,2017,0,12.3,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.5,0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2017,0,26.3,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-2.45E-16,1
110,KUNWAR SINGH NAGAR,West Zone,2018,0,18.1,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.5,0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2018,0,25.5,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.866025404,0.5
110,KUNWAR SINGH NAGAR,West Zone,2018,0,22.6,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,1,6.12E-17
110,KUNWAR SINGH NAGAR,West Zone,2018,0,11.8,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.866025404,-0.5
110,KUNWAR SINGH NAGAR,West Zone,2018,0,30.6,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.5,-0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2018,1,186.2,221.2,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,1.22E-16,-1
110,KUNWAR SINGH NAGAR,West Zone,2018,0,160.3,221.2,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.5,-0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2018,0,105.1,221.2,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.866025404,-0.5
110,KUNWAR SINGH NAGAR,West Zone,2018,1,207.6,221.2,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-1,-1.84E-16
110,KUNWAR SINGH NAGAR,West Zone,2018,0,20.9,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.866025404,0.5
110,KUNWAR SINGH NAGAR,West Zone,2018,0,14.3,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.5,0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2018,0,19.3,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-2.45E-16,1
110,KUNWAR SINGH NAGAR,West Zone,2019,0,34.6,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.5,0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2019,0,17.5,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.866025404,0.5
110,KUNWAR SINGH NAGAR,West Zone,2019,0,13.1,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,1,6.12E-17
110,KUNWAR SINGH NAGAR,West Zone,2019,0,26.9,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.866025404,-0.5
110,KUNWAR SINGH NAGAR,West Zone,2019,0,37.2,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.5,-0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2019,0,81.2,216.9,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,1.22E-16,-1
110,KUNWAR SINGH NAGAR,West Zone,2019,1,186.5,216.9,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.5,-0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2019,0,131,216.9,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.866025404,-0.5
110,KUNWAR SINGH NAGAR,West Zone,2019,1,185.9,216.9,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-1,-1.84E-16
110,KUNWAR SINGH NAGAR,West Zone,2019,0,22.7,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.866025404,0.5
110,KUNWAR SINGH NAGAR,West Zone,2019,0,18.2,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.5,0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2019,0,29.4,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-2.45E-16,1
110,KUNWAR SINGH NAGAR,West Zone,2020,0,16.2,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.5,0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2020,0,21.1,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.866025404,0.5
110,KUNWAR SINGH NAGAR,West Zone,2020,0,13,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,1,6.12E-17
110,KUNWAR SINGH NAGAR,West Zone,2020,0,11.4,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.866025404,-0.5
110,KUNWAR SINGH NAGAR,West Zone,2020,0,32.2,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.5,-0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2020,0,84.1,246.1,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,1.22E-16,-1
110,KUNWAR SINGH NAGAR,West Zone,2020,1,184.9,246.1,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.5,-0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2020,0,123,246.1,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.866025404,-0.5
110,KUNWAR SINGH NAGAR,West Zone,2020,1,219.2,246.1,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-1,-1.84E-16
110,KUNWAR SINGH NAGAR,West Zone,2020,0,11.9,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.866025404,0.5
110,KUNWAR SINGH NAGAR,West Zone,2020,0,8.3,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.5,0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2020,0,7.6,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-2.45E-16,1
110,KUNWAR SINGH NAGAR,West Zone,2021,0,20.3,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.5,0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2021,0,5.1,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.866025404,0.5
110,KUNWAR SINGH NAGAR,West Zone,2021,0,35.6,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,1,6.12E-17
110,KUNWAR SINGH NAGAR,West Zone,2021,0,35.7,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.866025404,-0.5
110,KUNWAR SINGH NAGAR,West Zone,2021,0,33.2,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.5,-0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2021,0,92.2,237,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,1.22E-16,-1
110,KUNWAR SINGH NAGAR,West Zone,2021,0,113.4,237,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.5,-0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2021,1,176.6,237,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.866025404,-0.5
110,KUNWAR SINGH NAGAR,West Zone,2021,0,133.2,237,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-1,-1.84E-16
110,KUNWAR SINGH NAGAR,West Zone,2021,0,10.4,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.866025404,0.5
110,KUNWAR SINGH NAGAR,West Zone,2021,0,13.5,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.5,0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2021,0,39,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-2.45E-16,1
110,KUNWAR SINGH NAGAR,West Zone,2022,0,30.4,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.5,0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2022,0,21.7,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.866025404,0.5
110,KUNWAR SINGH NAGAR,West Zone,2022,0,31.2,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,1,6.12E-17
110,KUNWAR SINGH NAGAR,West Zone,2022,0,28.1,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.866025404,-0.5
110,KUNWAR SINGH NAGAR,West Zone,2022,0,20.4,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.5,-0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2022,0,110.2,141.1,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,1.22E-16,-1
110,KUNWAR SINGH NAGAR,West Zone,2022,1,178.2,141.1,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.5,-0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2022,0,104.9,141.1,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.866025404,-0.5
110,KUNWAR SINGH NAGAR,West Zone,2022,1,183.9,141.1,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-1,-1.84E-16
110,KUNWAR SINGH NAGAR,West Zone,2022,0,28.8,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.866025404,0.5
110,KUNWAR SINGH NAGAR,West Zone,2022,0,25.2,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.5,0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2022,0,17.9,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-2.45E-16,1
110,KUNWAR SINGH NAGAR,West Zone,2023,0,29.9,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.5,0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2023,0,8.2,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.866025404,0.5
110,KUNWAR SINGH NAGAR,West Zone,2023,0,39,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,1,6.12E-17
110,KUNWAR SINGH NAGAR,West Zone,2023,0,39.3,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.866025404,-0.5
110,KUNWAR SINGH NAGAR,West Zone,2023,0,9.6,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.5,-0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2023,0,67.7,148.7,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,1.22E-16,-1
110,KUNWAR SINGH NAGAR,West Zone,2023,0,120.2,148.7,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.5,-0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2023,1,213.8,148.7,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.866025404,-0.5
110,KUNWAR SINGH NAGAR,West Zone,2023,0,118.1,148.7,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-1,-1.84E-16
110,KUNWAR SINGH NAGAR,West Zone,2023,0,17.7,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.866025404,0.5
110,KUNWAR SINGH NAGAR,West Zone,2023,0,29.6,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.5,0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2023,0,11.3,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-2.45E-16,1
110,KUNWAR SINGH NAGAR,West Zone,2024,0,15.2,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.5,0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2024,0,26.1,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.866025404,0.5
110,KUNWAR SINGH NAGAR,West Zone,2024,0,10.7,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,1,6.12E-17
110,KUNWAR SINGH NAGAR,West Zone,2024,0,24.2,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.866025404,-0.5
110,KUNWAR SINGH NAGAR,West Zone,2024,0,35,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.5,-0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2024,0,137.4,170.9,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,1.22E-16,-1
110,KUNWAR SINGH NAGAR,West Zone,2024,0,166.2,170.9,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.5,-0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2024,0,62.8,170.9,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.866025404,-0.5
110,KUNWAR SINGH NAGAR,West Zone,2024,0,126.3,170.9,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-1,-1.84E-16
110,KUNWAR SINGH NAGAR,West Zone,2024,0,8.3,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.866025404,0.5
110,KUNWAR SINGH NAGAR,West Zone,2024,0,26,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.5,0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2024,0,14.8,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-2.45E-16,1
110,KUNWAR SINGH NAGAR,West Zone,2025,0,7.7,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.5,0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2025,0,15.9,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.866025404,0.5
110,KUNWAR SINGH NAGAR,West Zone,2025,0,22.7,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,1,6.12E-17
110,KUNWAR SINGH NAGAR,West Zone,2025,0,25.5,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.866025404,-0.5
110,KUNWAR SINGH NAGAR,West Zone,2025,0,7.3,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,0.5,-0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2025,0,160.7,160.2,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,1.22E-16,-1
110,KUNWAR SINGH NAGAR,West Zone,2025,0,133.1,160.2,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.5,-0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2025,0,141.3,160.2,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.866025404,-0.5
110,KUNWAR SINGH NAGAR,West Zone,2025,1,191.6,160.2,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-1,-1.84E-16
110,KUNWAR SINGH NAGAR,West Zone,2025,0,17,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.866025404,0.5
110,KUNWAR SINGH NAGAR,West Zone,2025,0,11.1,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-0.5,0.866025404
110,KUNWAR SINGH NAGAR,West Zone,2025,0,24.3,0,3.21,0.048,0.24,0.3,2,85.9,222.9,22.84,0,0.093,-2.45E-16,1
111,BAPROLA,West Zone,2015,0,12.2,0,3.22,0.087,1.7,0.87,4,139.8,195.5,10.96,0,0.078,0.5,0.866025404
111,BAPROLA,West Zone,2015,0,23.5,0,3.22,0.087,1.7,0.87,4,139.8,195.5,10.96,0,0.078,0.866025404,0.5
111,BAPROLA,West Zone,2015,0,12.1,0,3.22,0.087,1.7,0.87,4,139.8,195.5,10.96,0,0.078,1,6.12E-17
111,BAPROLA,West Zone,2015,0,9.2,0,3.22,0.087,1.7,0.87,4,139.8,195.5,10.96,0,0.078,0.866025404,-0.5
111,BAPROLA,West Zone,2015,0,22.9,0,3.22,0.087,1.7,0.87,4,139.8,195.5,10.96,0,0.078,0.5,-0.866025404
111,BAPROLA,West Zone,2015,0,63.5,234.4,3.22,0.087,1.7,0.87,4,139.8,195.5,10.96,0,0.078,1.22E-16,-1
111,BAPROLA,West Zone,2015,0,149.9,234.4,3.22,0.087,1.7,0.87,4,139.8,195.5,10.96,0,0.078,-0.5,-0.866025404
111,BAPROLA,West Zone,2015,0,55.3,234.4,3.22,0.087,1.7,0.87,4,139.8,195.5,10.96,0,0.078,-0.866025404,-0.5
111,BAPROLA,West Zone,2015,0,68.1,234.4,3.22,0.087,1.7,0.87,4,139.8,195.5,10.96,0,0.078,-1,-1.84E-16
